Freq.	Vout    phase
5.11316192830147e+03	2.36487008324273e-02,-1.51952096995618e-01
5.14872678204188e+03	2.33307181635055e-02,-1.50951633821832e-01
5.18453900890275e+03	2.30169103242784e-02,-1.49957101076950e-01
5.22060032950018e+03	2.27072251974773e-02,-1.48968476938271e-01
5.25691247641814e+03	2.24016112443295e-02,-1.47985739373723e-01
5.29347719429166e+03	2.21000175001014e-02,-1.47008866149619e-01
5.33029623989065e+03	2.18023935696185e-02,-1.46037834838284e-01
5.36737138220435e+03	2.15086896227636e-02,-1.45072622825519e-01
5.40470440252628e+03	2.12188563899575e-02,-1.44113207317927e-01
5.44229709453982e+03	2.09328451576215e-02,-1.43159565350096e-01
5.48015126440442e+03	2.06506077636263e-02,-1.42211673791638e-01
5.51826873084238e+03	2.03720965927270e-02,-1.41269509354084e-01
5.55665132522618e+03	2.00972645719883e-02,-1.40333048597655e-01
5.59530089166652e+03	1.98260651661993e-02,-1.39402267937881e-01
5.63421928710092e+03	1.95584523732820e-02,-1.38477143652099e-01
5.67340838138288e+03	1.92943807196938e-02,-1.37557651885809e-01
5.71287005737179e+03	1.90338052558257e-02,-1.36643768658908e-01
5.75260621102337e+03	1.87766815513984e-02,-1.35735469871791e-01
5.79261875148074e+03	1.85229656908577e-02,-1.34832731311329e-01
5.83290960116615e+03	1.82726142687703e-02,-1.33935528656720e-01
5.87348069587338e+03	1.80255843852215e-02,-1.33043837485217e-01
5.91433398486070e+03	1.77818336412173e-02,-1.32157633277739e-01
5.95547143094455e+03	1.75413201340899e-02,-1.31276891424360e-01
5.99689501059384e+03	1.73040024529109e-02,-1.30401587229683e-01
6.03860671402492e+03	1.70698396739104e-02,-1.29531695918093e-01
6.08060854529716e+03	1.68387913559060e-02,-1.28667192638910e-01
6.12290252240928e+03	1.66108175357407e-02,-1.27808052471411e-01
6.16549067739631e+03	1.63858787237320e-02,-1.26954250429764e-01
6.20837505642718e+03	1.61639358991328e-02,-1.26105761467831e-01
6.25155771990304e+03	1.59449505056056e-02,-1.25262560483887e-01
6.29504074255629e+03	1.57288844467101e-02,-1.24424622325214e-01
6.33882621355023e+03	1.55157000814066e-02,-1.23591921792609e-01
6.38291623657942e+03	1.53053602195744e-02,-1.22764433644780e-01
6.42731292997079e+03	1.50978281175475e-02,-1.21942132602643e-01
6.47201842678540e+03	1.48930674736677e-02,-1.21124993353529e-01
6.51703487492091e+03	1.46910424238559e-02,-1.20312990555286e-01
6.56236443721481e+03	1.44917175372030e-02,-1.19506098840289e-01
6.60800929154829e+03	1.42950578115804e-02,-1.18704292819359e-01
6.65397163095091e+03	1.41010286692714e-02,-1.17907547085586e-01
6.70025366370598e+03	1.39095959526233e-02,-1.17115836218071e-01
6.74685761345660e+03	1.37207259197224e-02,-1.16329134785566e-01
6.79378571931255e+03	1.35343852400907e-02,-1.15547417350036e-01
6.84104023595785e+03	1.33505409904061e-02,-1.14770658470140e-01
6.88862343375909e+03	1.31691606502466e-02,-1.13998832704614e-01
6.93653759887448e+03	1.29902120978583e-02,-1.13231914615584e-01
6.98478503336377e+03	1.28136636059483e-02,-1.12469878771793e-01
7.03336805529875e+03	1.26394838375029e-02,-1.11712699751749e-01
7.08228899887471e+03	1.24676418416317e-02,-1.10960352146794e-01
7.13155021452253e+03	1.22981070494371e-02,-1.10212810564098e-01
7.18115406902165e+03	1.21308492699111e-02,-1.09470049629576e-01
7.23110294561374e+03	1.19658386858590e-02,-1.08732043990735e-01
7.28139924411724e+03	1.18030458498495e-02,-1.07998768319439e-01
7.33204538104266e+03	1.16424416801934e-02,-1.07270197314616e-01
7.38304378970863e+03	1.14839974569497e-02,-1.06546305704883e-01
7.43439692035890e+03	1.13276848179598e-02,-1.05827068251108e-01
7.48610724027997e+03	1.11734757549109e-02,-1.05112459748906e-01
7.53817723391970e+03	1.10213426094273e-02,-1.04402455031062e-01
7.59060940300665e+03	1.08712580691913e-02,-1.03697028969900e-01
7.64340626667027e+03	1.07231951640929e-02,-1.02996156479578e-01
7.69657036156193e+03	1.05771272624089e-02,-1.02299812518321e-01
7.75010424197683e+03	1.04330280670124e-02,-1.01607972090606e-01
7.80401047997669e+03	1.02908716116110e-02,-1.00920610249266e-01
7.85829166551333e+03	1.01506322570151e-02,-1.00237702097554e-01
7.91295040655310e+03	1.00122846874374e-02,-9.95592227911362e-02
7.96798932920222e+03	9.87580390682065e-03,-9.88851475400359e-02
8.02341107783289e+03	9.74116523519752e-03,-9.82154516105185e-02
8.07921831521039e+03	9.60834430507969e-03,-9.75501103269224e-02
8.13541372262099e+03	9.47731705787785e-03,-9.68890990734371e-02
8.19200000000080e+03	9.34805974035212e-03,-9.62323932958280e-02
8.24897986606545e+03	9.22054890109308e-03,-9.55799685031107e-02
8.30635605844073e+03	9.09476138703341e-03,-9.49318002691740e-02
8.36413133379414e+03	8.97067433999019e-03,-9.42878642343543e-02
8.42230846796732e+03	8.84826519323785e-03,-9.36481361069615e-02
8.48089025610939e+03	8.72751166811177e-03,-9.30125916647566e-02
8.53987951281130e+03	8.60839177064266e-03,-9.23812067563841e-02
8.59927907224101e+03	8.49088378822149e-03,-9.17539573027584e-02
8.65909178827968e+03	8.37496628629512e-03,-9.11308192984050e-02
8.71932053465878e+03	8.26061810509251e-03,-9.05117688127589e-02
8.77996820509818e+03	8.14781835638152e-03,-8.98967819914202e-02
8.84103771344514e+03	8.03654642025622e-03,-8.92858350573667e-02
8.90253199381434e+03	7.92678194195462e-03,-8.86789043121267e-02
8.96445400072886e+03	7.81850482870686e-03,-8.80759661369113e-02
9.02680670926208e+03	7.71169524661365e-03,-8.74769969937069e-02
9.08959311518068e+03	7.60633361755500e-03,-8.68819734263297e-02
9.15281623508853e+03	7.50240061612905e-03,-8.62908720614420e-02
9.21647910657164e+03	7.39987716662096e-03,-8.57036696095324e-02
9.28058478834410e+03	7.29874444000181e-03,-8.51203428658588e-02
9.34513636039505e+03	7.19898385095720e-03,-8.45408687113567e-02
9.41013692413664e+03	7.10057705494573e-03,-8.39652241135133e-02
9.47558960255305e+03	7.00350594528698e-03,-8.33933861272062e-02
9.54149754035054e+03	6.90775265027902e-03,-8.28253318955112e-02
9.60786390410850e+03	6.81329953034519e-03,-8.22610386504753e-02
9.67469188243167e+03	6.72012917521022e-03,-8.17004837138600e-02
9.74198468610326e+03	6.62822440110527e-03,-8.11436444978525e-02
9.80974554823924e+03	6.53756824800198e-03,-8.05904985057463e-02
9.87797772444369e+03	6.44814397687530e-03,-8.00410233325936e-02
9.94668449296522e+03	6.35993506699485e-03,-7.94951966658267e-02
1.00158691548544e+04	6.27292521324484e-03,-7.89529962858527e-02
1.00855350341226e+04	6.18709832347221e-03,-7.84144000666197e-02
1.01556854779012e+04	6.10243851586294e-03,-7.78793859761558e-02
1.02263238566030e+04	6.01893011634630e-03,-7.73479320770817e-02
1.02974535640838e+04	5.93655765602691e-03,-7.68200165270978e-02
1.03690780178056e+04	5.85530586864437e-03,-7.62956175794454e-02
1.04412006590004e+04	5.77515968806036e-03,-7.57747135833436e-02
1.05138249528364e+04	5.69610424577302e-03,-7.52572829844016e-02
1.05869543885834e+04	5.61812486845828e-03,-7.47433043250076e-02
1.06605924797814e+04	5.54120707553827e-03,-7.42327562446948e-02
1.07347427644088e+04	5.46533657677618e-03,-7.37256174804846e-02
1.08094088050526e+04	5.39049926989789e-03,-7.32218668672079e-02
1.08845941890797e+04	5.31668123823967e-03,-7.27214833378048e-02
1.09603025288089e+04	5.24386874842219e-03,-7.22244459236034e-02
1.10365374616848e+04	5.17204824805031e-03,-7.17307337545780e-02
1.11133026504525e+04	5.10120636343874e-03,-7.12403260595876e-02
1.11906017833331e+04	5.03132989736306e-03,-7.07532021665943e-02
1.12684385742019e+04	4.96240582683623e-03,-7.02693415028632e-02
1.13468167627658e+04	4.89442130091014e-03,-6.97887235951435e-02
1.14257401147437e+04	4.82736363850208e-03,-6.93113280698310e-02
1.15052124220468e+04	4.76122032624601e-03,-6.88371346531140e-02
1.15852375029616e+04	4.69597901636825e-03,-6.83661231711004e-02
1.16658192023324e+04	4.63162752458755e-03,-6.78982735499294e-02
1.17469613917469e+04	4.56815382803931e-03,-6.74335658158656e-02
1.18286679697215e+04	4.50554606322356e-03,-6.69719800953782e-02
1.19109428618892e+04	4.44379252397683e-03,-6.65134966152034e-02
1.19937900211878e+04	4.38288165946733e-03,-6.60580957023924e-02
1.20772134280499e+04	4.32280207221358e-03,-6.56057577843442e-02
1.21612170905944e+04	4.26354251612599e-03,-6.51564633888241e-02
1.22458050448187e+04	4.20509189457143e-03,-6.47101931439680e-02
1.23309813547927e+04	4.14743925846033e-03,-6.42669277782726e-02
1.24167501128544e+04	4.09057380435636e-03,-6.38266481205732e-02
1.25031154398062e+04	4.03448487260835e-03,-6.33893351000075e-02
1.25900814851127e+04	3.97916194550415e-03,-6.29549697459668e-02
1.26776524271006e+04	3.92459464544647e-03,-6.25235331880357e-02
1.27658324731589e+04	3.87077273315027e-03,-6.20950066559186e-02
1.28546258599417e+04	3.81768610586161e-03,-6.16693714793553e-02
1.29440368535709e+04	3.76532479559770e-03,-6.12466090880251e-02
1.30340697498419e+04	3.71367896740799e-03,-6.08267010114392e-02
1.31247288744297e+04	3.66273891765608e-03,-6.04096288788234e-02
1.32160185830967e+04	3.61249507232222e-03,-5.99953744189889e-02
1.33079432619019e+04	3.56293798532624e-03,-5.95839194601946e-02
1.34005073274121e+04	3.51405833687064e-03,-5.91752459299977e-02
1.34937152269133e+04	3.46584693180379e-03,-5.87693358550962e-02
1.35875714386252e+04	3.41829469800281e-03,-5.83661713611610e-02
1.36820804719158e+04	3.37139268477611e-03,-5.79657346726594e-02
1.37772468675183e+04	3.32513206128536e-03,-5.75680081126694e-02
1.38730751977491e+04	3.27950411498663e-03,-5.71729741026861e-02
1.39695700667277e+04	3.23450025009054e-03,-5.67806151624188e-02
1.40667361105976e+04	3.19011198604123e-03,-5.63909139095808e-02
1.41645779977495e+04	3.14633095601399e-03,-5.60038530596710e-02
1.42631004290452e+04	3.10314890543122e-03,-5.56194154257481e-02
1.43623081380434e+04	3.06055769049670e-03,-5.52375839181969e-02
1.44622058912276e+04	3.01854927674787e-03,-5.48583415444882e-02
1.45627984882346e+04	2.97711573762597e-03,-5.44816714089312e-02
1.46640907620854e+04	2.93624925306379e-03,-5.41075567124193e-02
1.47660875794174e+04	2.89594210809096e-03,-5.37359807521696e-02
1.48687938407179e+04	2.85618669145645e-03,-5.33669269214557e-02
1.49722144805601e+04	2.81697549426821e-03,-5.30003787093348e-02
1.50763544678395e+04	2.77830110864973e-03,-5.26363197003685e-02
1.51812188060134e+04	2.74015622641322e-03,-5.22747335743385e-02
1.52868125333406e+04	2.70253363774951e-03,-5.19156041059558e-02
1.53931407231240e+04	2.66542622993412e-03,-5.15589151645658e-02
1.55002084839538e+04	2.62882698604965e-03,-5.12046507138470e-02
1.56080209599535e+04	2.59272898372411e-03,-5.08527948115053e-02
1.57165833310268e+04	2.55712539388505e-03,-5.05033316089642e-02
1.58259008131063e+04	2.52200947952941e-03,-5.01562453510485e-02
1.59359786584046e+04	2.48737459450876e-03,-4.98115203756656e-02
1.60468221556659e+04	2.45321418232990e-03,-4.94691411134812e-02
1.61584366304209e+04	2.41952177497055e-03,-4.91290920875910e-02
1.62708274452421e+04	2.38629099171002e-03,-4.87913579131889e-02
1.63840000000017e+04	2.35351553797462e-03,-4.84559232972310e-02
1.64979597321310e+04	2.32118920419773e-03,-4.81227730380954e-02
1.66127121168816e+04	2.28930586469432e-03,-4.77918920252399e-02
1.67282626675884e+04	2.25785947654971e-03,-4.74632652388546e-02
1.68446169359348e+04	2.22684407852250e-03,-4.71368777495121e-02
1.69617805122189e+04	2.19625378996143e-03,-4.68127147178147e-02
1.70797590256227e+04	2.16608280973603e-03,-4.64907613940382e-02
1.71985581444821e+04	2.13632541518094e-03,-4.61710031177728e-02
1.73181835765595e+04	2.10697596105364e-03,-4.58534253175614e-02
1.74386410693177e+04	2.07802887850561e-03,-4.55380135105354e-02
1.75599364101965e+04	2.04947867406653e-03,-4.52247533020477e-02
1.76820754268904e+04	2.02131992864156e-03,-4.49136303853033e-02
1.78050639876288e+04	1.99354729652150e-03,-4.46046305409879e-02
1.79289080014579e+04	1.96615550440557e-03,-4.42977396368942e-02
1.80536134185243e+04	1.93913935043685e-03,-4.39929436275459e-02
1.81791862303615e+04	1.91249370325002e-03,-4.36902285538202e-02
1.83056324701772e+04	1.88621350103145e-03,-4.33895805425678e-02
1.84329582131434e+04	1.86029375059137e-03,-4.30909858062319e-02
1.85611695766883e+04	1.83472952644798e-03,-4.27944306424651e-02
1.86902727207902e+04	1.80951596992342e-03,-4.24999014337446e-02
1.88202738482734e+04	1.78464828825143e-03,-4.22073846469865e-02
1.89511792051063e+04	1.76012175369655e-03,-4.19168668331581e-02
1.90829950807012e+04	1.73593170268467e-03,-4.16283346268895e-02
1.92157278082172e+04	1.71207353494494e-03,-4.13417747460832e-02
1.93493837648635e+04	1.68854271266274e-03,-4.10571739915238e-02
1.94839693722067e+04	1.66533475964370e-03,-4.07745192464856e-02
1.96194910964786e+04	1.64244526048851e-03,-4.04937974763396e-02
1.97559554488875e+04	1.61986985977854e-03,-4.02149957281599e-02
1.98933689859306e+04	1.59760426127202e-03,-3.99381011303290e-02
2.00317383097090e+04	1.57564422711069e-03,-3.96631008921424e-02
2.01710700682453e+04	1.55398557703681e-03,-3.93899823034128e-02
2.03113709558025e+04	1.53262418762037e-03,-3.91187327340737e-02
2.04526477132062e+04	1.51155599149637e-03,-3.88493396337820e-02
2.05949071281679e+04	1.49077697661216e-03,-3.85817905315209e-02
2.07381560356113e+04	1.47028318548447e-03,-3.83160730352022e-02
2.08824013180010e+04	1.45007071446634e-03,-3.80521748312680e-02
2.10276499056729e+04	1.43013571302347e-03,-3.77900836842922e-02
2.11739087771670e+04	1.41047438302023e-03,-3.75297874365826e-02
2.13211849595630e+04	1.39108297801487e-03,-3.72712740077818e-02
2.14694855288178e+04	1.37195780256413e-03,-3.70145313944688e-02
2.16188176101054e+04	1.35309521153687e-03,-3.67595476697604e-02
2.17691883781596e+04	1.33449160943676e-03,-3.65063109829123e-02
2.19206050576180e+04	1.31614344973390e-03,-3.62548095589209e-02
2.20730749233699e+04	1.29804723420523e-03,-3.60050316981252e-02
2.22266053009051e+04	1.28019951228356e-03,-3.57569657758081e-02
2.23812035666664e+04	1.26259688041531e-03,-3.55106002417993e-02
2.25368771484040e+04	1.24523598142655e-03,-3.52659236200771e-02
2.26936335255319e+04	1.22811350389758e-03,-3.50229245083719e-02
2.28514802294875e+04	1.21122618154560e-03,-3.47815915777691e-02
2.30104248440939e+04	1.19457079261569e-03,-3.45419135723127e-02
2.31704750059233e+04	1.17814415927972e-03,-3.43038793086099e-02
2.33316384046650e+04	1.16194314704326e-03,-3.40674776754355e-02
2.34939227834939e+04	1.14596466416035e-03,-3.38326976333375e-02
2.36573359394432e+04	1.13020566105598e-03,-3.35995282142427e-02
2.38218857237786e+04	1.11466312975626e-03,-3.33679585210636e-02
2.39875800423758e+04	1.09933410332614e-03,-3.31379777273056e-02
2.41544268561000e+04	1.08421565531452e-03,-3.29095750766747e-02
2.43224341811890e+04	1.06930489920683e-03,-3.26827398826868e-02
2.44916100896375e+04	1.05459898788482e-03,-3.24574615282769e-02
2.46619627095856e+04	1.04009511309350e-03,-3.22337294654096e-02
2.48335002257091e+04	1.02579050491520e-03,-3.20115332146903e-02
2.50062308796126e+04	1.01168243125064e-03,-3.17908623649775e-02
2.51801629702256e+04	9.97768197306890e-04,-3.15717065729956e-02
2.53553048542013e+04	9.84045145092081e-04,-3.13540555629491e-02
2.55316649463181e+04	9.70510652916961e-04,-3.11378991261378e-02
2.57092517198836e+04	9.57162134902996e-04,-3.09232271205724e-02
2.58880737071420e+04	9.43997040497077e-04,-3.07100294705917e-02
2.60681394996841e+04	9.31012853992678e-04,-3.04982961664808e-02
2.62494577488596e+04	9.18207094057411e-04,-3.02880172640903e-02
2.64320371661936e+04	9.05577313266880e-04,-3.00791828844564e-02
2.66158865238041e+04	8.93121097644766e-04,-2.98717832134225e-02
2.68010146548243e+04	8.80836066209055e-04,-2.96658085012615e-02
2.69874304538268e+04	8.68719870524326e-04,-2.94612490623002e-02
2.71751428772506e+04	8.56770194260024e-04,-2.92580952745433e-02
2.73641609438318e+04	8.44984752754653e-04,-2.90563375793004e-02
2.75544937350368e+04	8.33361292585787e-04,-2.88559664808130e-02
2.77461503954984e+04	8.21897591145841e-04,-2.86569725458833e-02
2.79391401334555e+04	8.10591456223529e-04,-2.84593464035038e-02
2.81334722211954e+04	7.99440725590923e-04,-2.82630787444891e-02
2.83291559954993e+04	7.88443266596050e-04,-2.80681603211078e-02
2.85262008580906e+04	7.77596975760942e-04,-2.78745819467168e-02
2.87246162760870e+04	7.66899778385095e-04,-2.76823344953963e-02
2.89244117824554e+04	7.56349628154232e-04,-2.74914089015864e-02
2.91255969764694e+04	7.45944506754322e-04,-2.73017961597248e-02
2.93281815241711e+04	7.35682423490787e-04,-2.71134873238865e-02
2.95321751588350e+04	7.25561414912818e-04,-2.69264735074240e-02
2.97375876814361e+04	7.15579544442738e-04,-2.67407458826098e-02
2.99444289611203e+04	7.05734902010353e-04,-2.65562956802796e-02
3.01527089356793e+04	6.96025603692211e-04,-2.63731141894774e-02
3.03624376120271e+04	6.86449791355722e-04,-2.61911927571019e-02
3.05736250666815e+04	6.77005632308060e-04,-2.60105227875543e-02
3.07862814462482e+04	6.67691318949790e-04,-2.58310957423875e-02
3.10004169679078e+04	6.58505068433163e-04,-2.56529031399569e-02
3.12160419199073e+04	6.49445122325010e-04,-2.54759365550729e-02
3.14331666620538e+04	6.40509746274174e-04,-2.53001876186542e-02
3.16518016262129e+04	6.31697229683432e-04,-2.51256480173834e-02
3.18719573168094e+04	6.23005885385833e-04,-2.49523094933637e-02
3.20936443113320e+04	6.14434049325398e-04,-2.47801638437769e-02
3.23168732608420e+04	6.05980080242137e-04,-2.46092029205435e-02
3.25416548904845e+04	5.97642359361302e-04,-2.44394186299838e-02
3.27680000000037e+04	5.89419290086846e-04,-2.42708029324808e-02
3.29959194642623e+04	5.81309297699012e-04,-2.41033478421447e-02
3.32254242337634e+04	5.73310829056008e-04,-2.39370454264785e-02
3.34565253351771e+04	5.65422352299713e-04,-2.37718878060459e-02
3.36892338718698e+04	5.57642356565354e-04,-2.36078671541399e-02
3.39235610244381e+04	5.49969351695116e-04,-2.34449756964538e-02
3.41595180512457e+04	5.42401867955609e-04,-2.32832057107531e-02
3.43971162889646e+04	5.34938455759172e-04,-2.31225495265492e-02
3.46363671531192e+04	5.27577685388929e-04,-2.29629995247748e-02
3.48772821386357e+04	5.20318146727578e-04,-2.28045481374607e-02
3.51198728203932e+04	5.13158448989840e-04,-2.26471878474143e-02
3.53641508537811e+04	5.06097220458539e-04,-2.24909111878995e-02
3.56101279752579e+04	4.99133108224245e-04,-2.23357107423184e-02
3.58578160029160e+04	4.92264777928447e-04,-2.21815791438946e-02
3.61072268370489e+04	4.85490913510205e-04,-2.20285090753574e-02
3.63583724607233e+04	4.78810216956232e-04,-2.18764932686290e-02
3.66112649403547e+04	4.72221408054366e-04,-2.17255245045118e-02
3.68659164262871e+04	4.65723224150379e-04,-2.15755956123780e-02
3.71223391533770e+04	4.59314419908083e-04,-2.14266994698611e-02
3.73805454415808e+04	4.52993767072693e-04,-2.12788290025482e-02
3.76405476965471e+04	4.46760054237392e-04,-2.11319771836743e-02
3.79023584102128e+04	4.40612086613073e-04,-2.09861370338184e-02
3.81659901614027e+04	4.34548685801193e-04,-2.08413016206009e-02
3.84314556164346e+04	4.28568689569717e-04,-2.06974640583826e-02
3.86987675297273e+04	4.22670951632104e-04,-2.05546175079652e-02
3.89679387444136e+04	4.16854341429287e-04,-2.04127551762940e-02
3.92389821929575e+04	4.11117743914618e-04,-2.02718703161612e-02
3.95119108977754e+04	4.05460059341733e-04,-2.01319562259114e-02
3.97867379718615e+04	3.99880203055299e-04,-1.99930062491488e-02
4.00634766194183e+04	3.94377105284603e-04,-1.98550137744457e-02
4.03421401364908e+04	3.88949710939943e-04,-1.97179722350526e-02
4.06227419116054e+04	3.83596979411795e-04,-1.95818751086095e-02
4.09052954264127e+04	3.78317884372698e-04,-1.94467159168601e-02
4.11898142563360e+04	3.73111413581843e-04,-1.93124882253659e-02
4.14763120712229e+04	3.67976568692313e-04,-1.91791856432229e-02
4.17648026360024e+04	3.62912365060948e-04,-1.90468018227794e-02
4.20552998113461e+04	3.57917831560795e-04,-1.89153304593561e-02
4.23478175543342e+04	3.52992010396108e-04,-1.87847652909666e-02
4.26423699191262e+04	3.48133956919868e-04,-1.86551000980404e-02
4.29389710576358e+04	3.43342739453789e-04,-1.85263287031471e-02
4.32376352202112e+04	3.38617439110765e-04,-1.83984449707223e-02
4.35383767563195e+04	3.33957149619744e-04,-1.82714428067945e-02
4.38412101152364e+04	3.29360977152979e-04,-1.81453161587146e-02
4.41461498467401e+04	3.24828040155639e-04,-1.80200590148858e-02
4.44532106018105e+04	3.20357469177735e-04,-1.78956654044960e-02
4.47624071333332e+04	3.15948406708334e-04,-1.77721293972510e-02
4.50737542968084e+04	3.11600007012041e-04,-1.76494451031094e-02
4.53872670510641e+04	3.07311435967700e-04,-1.75276066720195e-02
4.57029604589754e+04	3.03081870909293e-04,-1.74066082936573e-02
4.60208496881881e+04	2.98910500469018e-04,-1.72864441971658e-02
4.63409500118470e+04	2.94796524422494e-04,-1.71671086508964e-02
4.66632768093303e+04	2.90739153536082e-04,-1.70485959621513e-02
4.69878455669881e+04	2.86737609416290e-04,-1.69309004769279e-02
4.73146718788867e+04	2.82791124361227e-04,-1.68140165796638e-02
4.76437714475575e+04	2.78898941214086e-04,-1.66979386929847e-02
4.79751600847519e+04	2.75060313218625e-04,-1.65826612774523e-02
4.83088537122005e+04	2.71274503876618e-04,-1.64681788313148e-02
4.86448683623784e+04	2.67540786807258e-04,-1.63544858902581e-02
4.89832201792754e+04	2.63858445608465e-04,-1.62415770271592e-02
4.93239254191716e+04	2.60226773720102e-04,-1.61294468518403e-02
4.96670004514186e+04	2.56645074289050e-04,-1.60180900108250e-02
5.00124617592255e+04	2.53112660036121e-04,-1.59075011870957e-02
5.03603259404515e+04	2.49628853124802e-04,-1.57976750998522e-02
5.07106097084030e+04	2.46192985031774e-04,-1.56886065042723e-02
5.10633298926365e+04	2.42804396419211e-04,-1.55802901912734e-02
5.14185034397675e+04	2.39462437008823e-04,-1.54727209872758e-02
5.17761474142844e+04	2.36166465457608e-04,-1.53658937539670e-02
5.21362789993685e+04	2.32915849235319e-04,-1.52598033880681e-02
5.24989154977197e+04	2.29709964503586e-04,-1.51544448211010e-02
5.28640743323875e+04	2.26548195996708e-04,-1.50498130191574e-02
5.32317730476086e+04	2.23429936904059e-04,-1.49459029826690e-02
5.36020293096491e+04	2.20354588754108e-04,-1.48427097461792e-02
5.39748609076541e+04	2.17321561300024e-04,-1.47402283781161e-02
5.43502857545017e+04	2.14330272406847e-04,-1.46384539805670e-02
5.47283218876641e+04	2.11380147940193e-04,-1.45373816890543e-02
5.51089874700740e+04	2.08470621656491e-04,-1.44370066723125e-02
5.54923007909972e+04	2.05601135094710e-04,-1.43373241320673e-02
5.58782802669115e+04	2.02771137469580e-04,-1.42383293028146e-02
5.62669444423913e+04	1.99980085566259e-04,-1.41400174516030e-02
5.66583119909990e+04	1.97227443636452e-04,-1.40423838778153e-02
5.70524017161816e+04	1.94512683295941e-04,-1.39454239129536e-02
5.74492325521745e+04	1.91835283423529e-04,-1.38491329204237e-02
5.78488235649113e+04	1.89194730061353e-04,-1.37535062953223e-02
5.82511939529393e+04	1.86590516316572e-04,-1.36585394642250e-02
5.86563630483426e+04	1.84022142264392e-04,-1.35642278849755e-02
5.90643503176704e+04	1.81489114852424e-04,-1.34705670464763e-02
5.94751753628726e+04	1.78990947806350e-04,-1.33775524684807e-02
5.98888579222412e+04	1.76527161536872e-04,-1.32851797013858e-02
6.03054178713590e+04	1.74097283047951e-04,-1.31934443260275e-02
6.07248752240546e+04	1.71700845846283e-04,-1.31023419534760e-02
6.11472501333635e+04	1.69337389852030e-04,-1.30118682248334e-02
6.15725628924969e+04	1.67006461310764e-04,-1.29220188110312e-02
6.20008339358161e+04	1.64707612706621e-04,-1.28327894126311e-02
6.24320838398150e+04	1.62440402676640e-04,-1.27441757596252e-02
6.28663333241081e+04	1.60204395926281e-04,-1.26561736112384e-02
6.33036032524263e+04	1.57999163146094e-04,-1.25687787557320e-02
6.37439146336192e+04	1.55824280929535e-04,-1.24819870102082e-02
6.41872886226646e+04	1.53679331691899e-04,-1.23957942204164e-02
6.46337465216846e+04	1.51563903590377e-04,-1.23101962605600e-02
6.50833097809694e+04	1.49477590445192e-04,-1.22251890331048e-02
6.55360000000079e+04	1.47419991661832e-04,-1.21407684685892e-02
6.59918389285251e+04	1.45390712154332e-04,-1.20569305254344e-02
6.64508484675274e+04	1.43389362269620e-04,-1.19736711897566e-02
6.69130506703547e+04	1.41415557712896e-04,-1.18909864751808e-02
6.73784677437401e+04	1.39468919474029e-04,-1.18088724226545e-02
6.78471220488767e+04	1.37549073754966e-04,-1.17273251002637e-02
6.83190361024920e+04	1.35655651898141e-04,-1.16463406030499e-02
6.87942325779297e+04	1.33788290315856e-04,-1.15659150528279e-02
6.92727343062390e+04	1.31946630420634e-04,-1.14860445980048e-02
6.97545642772719e+04	1.30130318556531e-04,-1.14067254134008e-02
7.02397456407870e+04	1.28339005931380e-04,-1.13279537000703e-02
7.07283017075627e+04	1.26572348549974e-04,-1.12497256851248e-02
7.12202559505164e+04	1.24830007148160e-04,-1.11720376215566e-02
7.17156320058326e+04	1.23111647127835e-04,-1.10948857880636e-02
7.22144536740983e+04	1.21416938492838e-04,-1.10182664888759e-02
7.27167449214471e+04	1.19745555785715e-04,-1.09421760535821e-02
7.32225298807099e+04	1.18097178025361e-04,-1.08666108369585e-02
7.37318328525748e+04	1.16471488645503e-04,-1.07915672187980e-02
7.42446783067545e+04	1.14868175434043e-04,-1.07170416037410e-02
7.47610908831621e+04	1.13286930473218e-04,-1.06430304211067e-02
7.52810953930949e+04	1.11727450080590e-04,-1.05695301247259e-02
7.58047168204262e+04	1.10189434750843e-04,-1.04965371927752e-02
7.63319803228060e+04	1.08672589098378e-04,-1.04240481276113e-02
7.68629112328698e+04	1.07176621800696e-04,-1.03520594556076e-02
7.73975350594552e+04	1.05701245542556e-04,-1.02805677269909e-02
7.79358774888279e+04	1.04246176960903e-04,-1.02095695156795e-02
7.84779643859157e+04	1.02811136590546e-04,-1.01390614191225e-02
7.90238217955514e+04	1.01395848810588e-04,-1.00690400581402e-02
7.95734759437235e+04	1.00000041791586e-04,-9.99950207676501e-03
8.01269532388372e+04	9.86234474434361e-05,-9.93044414208400e-03
8.06842802729823e+04	9.72658013639779e-05,-9.86186294408227e-03
8.12454838232114e+04	9.59268427883008e-05,-9.79375519548725e-03
8.18105908528261e+04	9.46063145387465e-05,-9.72611763161416e-03
8.23796285126727e+04	9.33039629755981e-05,-9.65894701021241e-03
8.29526241424465e+04	9.20195379484470e-05,-9.59224011131304e-03
8.35296052720054e+04	9.07527927482247e-05,-9.52599373707715e-03
8.41105996226928e+04	8.95034840598962e-05,-9.46020471164537e-03
8.46956351086691e+04	8.82713719158002e-05,-9.39486988098826e-03
8.52847398382531e+04	8.70562196496316e-05,-9.32998611275772e-03
8.58779421152723e+04	8.58577938510542e-05,-9.26555029613942e-03
8.64752704404231e+04	8.46758643209382e-05,-9.20155934170615e-03
8.70767535126397e+04	8.35102040272105e-05,-9.13801018127217e-03
8.76824202304735e+04	8.23605890613126e-05,-9.07489976774852e-03
